,cnt,description,link,org_link,pDate,title
56,57,"구영권 <b>스마일게이트인베스트먼트</b> 부사장, 안정권 노을 CSO 등이 토론을 벌였다.한 운용사 관계자는 &quot;규모가 작은 스타트업에 주로 투자하는 운용사로서 ESG가 생소했지만 이번 행사를 통해 현재 트렌드와... ",https://www.asiatoday.co.kr/view.php?key=20231030010016454,https://www.asiatoday.co.kr/view.php?key=20231030010016454,2023-10-30 10:02:00,유웅환 &quot;韓 기업 ESG 데이터 매트릭스 구축·ESG 평가모델 확립해 지속가능 투...
57,58,"법무법인 원 문성후 ESG센터장이 토론회 좌장을 맡고, 국민연금공단 책임투자팀 김원웅 팀장, 한국투자공사(KIC) 책임투자팀 최진석 팀장, 스틱<b>인베스트먼트</b> ESG본부 박기수 본부장, <b>스마일게이트인베스트먼트</b>... ",https://view.asiae.co.kr/article/2023103008500485399,https://view.asiae.co.kr/article/2023103008500485399,2023-10-30 10:00:00,한국벤처투자 '지속가능 투자 원칙' 강조…ESG 이니셔티브 개최
58,59,"문성후 법무법인 원 ESG센터장이 좌장을 맡고, 김원웅 국민연금공단 책임투자팀 팀장, 최진석 한국투자공사(KIC) 책임투자팀 팀장, 박기수 스틱<b>인베스트먼트</b> ESG본부장, 구영권 <b>스마일게이트인베스트먼트</b> 부사장... ",https://dealsite.co.kr/articles/112050,https://dealsite.co.kr/articles/112050,2023-10-30 09:38:00,"'UN·김앤장·세종', 모험자본 ESG 전문가 한곳에"
59,60,<b>스마일게이트 인베스트먼트</b>가 초기에 투자한 ‘파두’와 ‘뷰노’가 단연 돋보인다. 메타(옛 페이스북) 등 글로벌 IT 기업들을 고객사로 보유한 파두는 팹리스 분야 최초 유니콘 기업으로 등극하며 주목을 받고 있다.... ,https://www.munhwa.com/news/view.html?no=2023103001032007301001,https://www.munhwa.com/news/view.html?no=2023103001032007301001,2023-10-30 08:58:00,경기둔화 속 통 큰 투자… 될성부른 스타트업 1.5兆 유니콘 만들었다[ICT]
60,61,"KT는 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>는 재무적 투자자로 각각 참여했다. 2020년 설립된 모레는 다양한 AI 모델을 코드 변경 없이 엔비디아가 아닌 다른 업체의 AI 반도체에서... ",https://news.kmib.co.kr/article/view.asp?arcid=0924327572&code=11151100&cp=nv,https://news.kmib.co.kr/article/view.asp?arcid=0924327572&code=11151100&cp=nv,2023-10-30 04:07:00,"“엔비디아 독주 막자” 국내 AI 스타트업 ‘모레’, AMD 투자 300억 유치"
61,62,"KT는 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>는 재무적 투자자로 각각 참여했다. 2020년 설립된 모레는 다양한 AI 모델을 코드 변경 없이 엔비디아가 아닌 다른 업체의 AI 반도체에서... ",https://news.kmib.co.kr/article/view.asp?arcid=0018814078&code=61141111&cp=nv,https://news.kmib.co.kr/article/view.asp?arcid=0018814078&code=61141111&cp=nv,2023-10-29 17:02:00,‘엔비디아 독주 막자’ AMD가 픽한 한국 스타트업은?
62,63,재무적 투자자(FI)로는 <b>스마일게이트인베스트먼트</b>와 포레스트파트너스가 참여했다. 투자자들은 세계 시장을 지배하고 있는 엔비디아와 성능 면에서 동등한 수준을 구현한 모레의 뛰어난 기술력에 주목했다. &quot;모레... ,http://news.mt.co.kr/mtview.php?no=2023102810432921643,http://news.mt.co.kr/mtview.php?no=2023102810432921643,2023-10-28 15:00:00,'금광 앞 청바지 장사'로 300억 뭉칫돈…AMD도 반한 AI 솔루션
63,64,포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. AI 반도체 생태계를 대표하는 주요 테크 기업으로 꼽히는 모레는 AI 인프라 소프트웨어를 비롯한 기업용 AI 클라우드 솔루션을 개발한다.... ,https://www.etoday.co.kr/news/view/2296447,https://www.etoday.co.kr/news/view/2296447,2023-10-28 06:02:00,메디픽셀·모레·컨샐러드 등…10월 4주 투자 유치 스타트업
64,65,"AMD가 찜한 AI 인프라 SW 기업 ‘모레’ AI 인프라 소프트웨어(SW) 기업 모레는 미국 반도체 기업 AMD와 KT, 포레스트파트너스, <b>스마일게이트인베스트먼트</b>로부터 2200만달러(약 300억원) 규모 시리즈B 투자를 유치했다. 모레는... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03571926635777184,http://www.edaily.co.kr/news/newspath.asp?newsid=03571926635777184,2023-10-27 23:58:00,[VC’s Pick] 글로벌 IT공룡 투자 봇물…모레·트웰브랩스 투자 유치
65,66,지난 2022년 IMM <b>인베스트먼트</b>와 <b>스마일게이트 인베스트먼트</b>가 시프트업의 임직원 지분 일부를 인수하며 평가한 기업가치는 약 1조원대로 전해졌다. 그 이전인 2020년에는 라인게임즈가 시프트업 보유 지분을 약... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202310251438326760102757,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202310251438326760102757,2023-10-27 07:18:00,"[더벨][IPO 모니터]시프트업, 기업가치 '2조'…1년새 2배 급등"
66,67,"2200만 달러(약 300억원) 규모의 시리즈B 라운드 투자에 KT와 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. 모레는 지난 2020년 설립된 4년차 스타트업이다.... ",https://www.joongang.co.kr/article/25202711,https://www.joongang.co.kr/article/25202711,2023-10-27 05:00:00,"'엔비디아와 이별'…韓 AI스타트업, 그 기술로 美AMD 투자 유치 [팩플]"
67,68,"상담회에는 삼호그린 <b>인베스트먼트</b>, <b>스마일게이트 인베스트먼트</b> 등 13개의 투자사와 참여한 26개의 스타트업과 총 77건의 1:1 매칭으로 약 214억원(투자 의향 금액)의 상담이 이뤄졌으며 구매 상담회에서는... ",http://www.cctimes.kr/news/articleView.html?idxno=772882,http://www.cctimes.kr/news/articleView.html?idxno=772882,2023-10-26 20:22:00,천안시 투자·구매 상담회 성료
68,69,"투자 상담회에는 삼호그린 <b>인베스트먼트</b>, <b>스마일게이트 인베스트먼트</b> 등 13개의 투자사와 참여한 26개의 스타트업과 총 77건의 1:1 매칭으로 약 214억원(투자의향금액)의 상담이 이루어졌으며, 구매 상담회에서는... ",https://www.ccdn.co.kr/news/articleView.html?idxno=942338,https://www.ccdn.co.kr/news/articleView.html?idxno=942338,2023-10-26 19:30:00,'스테이지 천안 2023' 투자·구매 상담회 개최
69,70,모레의 이번 투자는 시리즈 B 단계로 AMD와 KT 외에도 한국 벤처캐피털 <b>스마일게이트 인베스트먼트</b>와 포레스트 파트너스도 투자자로 이름을 올렸다. KT의 경우 2021년 모레와 업무협약을 맺고 KT는 모레와 협력해... ,https://www.ciokorea.com/news/311781,https://www.ciokorea.com/news/311781,2023-10-26 19:06:00,"AMD·KT, 국내 AI 인프라 솔루션 전문 기업 ‘모레’에 2200만 달러 투자"
70,71,포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. AI 반도체 생태계를 대표하는 주요 테크 기업으로 꼽히는 모레는 AI 인프라 소프트웨어를 비롯한 기업용 AI 클라우드 솔루션을... ,https://www.aitimes.kr/news/articleView.html?idxno=29221,https://www.aitimes.kr/news/articleView.html?idxno=29221,2023-10-26 19:06:00,"AI 인프라 솔루션 기업 '모레', 시리즈B로 300억 투자 유치...AMD, KT, 포레스..."
71,72,"2200만 달러(약 300억원) 규모로 마무리된 이번 시리즈B 라운드 투자에는 KT와 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. 모레는 AI 인프라 소프트웨어를... ",https://www.dt.co.kr/contents.html?article_no=2023102602109931820015&ref=naver,https://www.dt.co.kr/contents.html?article_no=2023102602109931820015&ref=naver,2023-10-26 17:43:00,"&quot;이 어려운 때에&quot;...AI기업 모레, KT·AMD 등서 300억 투자유치"
72,73,끝으로 IBK-<b>스마일게이트</b> ESG 펀드를 운용하고 있는 <b>스마일게이트 인베스트먼트</b>의 구영권 부사장이 멘토로 참석해 참여자들이 제안한 아이디어가 사회적 임팩트를 확산할 수 있도록 조언과 격려의 말을 전하며... ,https://www.fetv.co.kr/news/article.html?no=150780,https://www.fetv.co.kr/news/article.html?no=150780,2023-10-26 17:34:00,"<b>스마일게이트</b> 희망스튜디오, ‘CSR멤버십 5기 아이디어톤 행사’ 성료"
73,74,"2200만달러(약 300억원) 규모로 마무리된 이번 시리즈B 라운드 투자에는 KT와 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. 모레는 AI 인프라 소프트웨어를... ",https://www.aitimes.com/news/articleView.html?idxno=154678,https://www.aitimes.com/news/articleView.html?idxno=154678,2023-10-26 17:20:00,"모레, AMD로부터 전략적 투자 유치 ...300억 규모 시리즈B 마무리"
74,75,"2200만달러(한화 약 300억원) 규모로 마무리된 이번 시리즈B 라운드 투자에는 KT와 고성능 및 어댑티브 컴퓨팅 부문 선도 기업 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적... ",http://www.digitaltoday.co.kr/news/articleView.html?idxno=492107,http://www.digitaltoday.co.kr/news/articleView.html?idxno=492107,2023-10-26 17:00:00,"AI 인프라 스타트업 모레, AMD 등서 투자 유치...&quot;엔비디아 GPU 의존 낮춘다&quot;"
75,76,"2200만달러(한화 약 300억원) 규모로 마무리된 이번 시리즈B 라운드 투자에는 KT와 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. 모레는 현재 AI 인프라... ",https://www.ddaily.co.kr/page/view/2023102616552166814,https://www.ddaily.co.kr/page/view/2023102616552166814,2023-10-26 16:57:00,"KT가 점찍은 AI 스타트업 '모레', AMD 투자 유치"
76,77,사실 지난해 7월 시프트업은 IMM<b>인베스트먼트</b>와 <b>스마일게이트 인베스트먼트</b>로부터 1조원 기업가치를 인정 받고 투자를 받은 바 있다. 1년만에 기업가치가 두배가 오른 것이다. 특히 자회사 레벨 인피니트를 통해... ,https://www.techm.kr/news/articleView.html?idxno=115983,https://www.techm.kr/news/articleView.html?idxno=115983,2023-10-26 16:44:00,시프트업 가치 2조원 평가한 텐센트...판호 기대감 속 K게임 쇼핑 시작되나
77,78,"투자 상담회에는 삼호그린 <b>인베스트먼트</b>, <b>스마일게이트 인베스트먼트</b> 등 13개의 투자사와 참여한 26개의 스타트업과 총 77건의 1:1 매칭으로  214억원(투자의향금액)의 상담이 이루어졌다. 구매 상담회에서는 LG유플러스... ",https://www.ccdailynews.com/news/articleView.html?idxno=2235542,https://www.ccdailynews.com/news/articleView.html?idxno=2235542,2023-10-26 16:42:00,스테이지 천안 2023 투자·구매 상담회 성료!
78,79,끝으로 IBK-<b>스마일게이트</b> ESG 펀드를 운용하고 있는 <b>스마일게이트 인베스트먼트</b>의 구영권 부사장이 멘토로 참석해 참여자들이 제안한 아이디어가 사회적 임팩트를 확산할 수 있도록 조언과 격려의 말을 전하며... ,https://zdnet.co.kr/view/?no=20231026161852,https://zdnet.co.kr/view/?no=20231026161852,2023-10-26 16:20:00,"<b>스마일게이트</b> 희망스튜디오, 'CSR멤버십 5기 아이디어톤 행사' 성료"
79,80,작년 7월 시프트업에 투자한 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>는 시프트업의 기업가치를 1조원 이상으로 평가했다. 이번 위메이드의 주식 거래로 재평가된 시프트업의 가치는 약 1조9000억원이다.... ,https://www.topdaily.kr/articles/95354,https://www.topdaily.kr/articles/95354,2023-10-26 16:13:00,"초기 투자자 정리하는 시프트업, IPO 임박했나"
80,81,끝으로 IBK-<b>스마일게이트</b> ESG 펀드를 운용하고 있는 <b>스마일게이트 인베스트먼트</b>의 구영권 부사장이 멘토로 참석해 참여자들이 제안한 아이디어가 사회적 임팩트를 확산할 수 있도록 조언과 격려의 말을 전하며... ,http://www.rpm9.com/news/article.html?id=20231026090008,http://www.rpm9.com/news/article.html?id=20231026090008,2023-10-26 15:56:00,"희망스튜디오, 'CSR멤버십 5기 아이디어톤 행사' 성료"
81,82,"미국 반도체 기업 AMD와 KT가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다. 2020년 9월 슈퍼컴퓨터 '천둥'을 개발한 서울대 매니코어프로그래밍연구단 출신들이 모여... ",https://www.yna.co.kr/view/AKR20231026127400017?input=1195m,https://www.yna.co.kr/view/AKR20231026127400017?input=1195m,2023-10-26 15:36:00,"AI 소프트웨어 기업 모레, 300억원 시리즈B 투자유치"
82,83,"모레는 26일 &quot;시리즈B 라운드 투자가 총 2200만 달러(한화 약 300억원) 규모로 마무리됐다&quot;며 &quot;KT와 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로 참여했다&quot;고 밝혔다.... ",https://view.asiae.co.kr/article/2023102615205633184,https://view.asiae.co.kr/article/2023102615205633184,2023-10-26 15:20:00,"모레, 시리즈 B 300억 투자 유치…미국 AMD와 협업한다"
83,84,끝으로 IBK-<b>스마일게이트</b> ESG 펀드를 운용하고 있는 <b>스마일게이트 인베스트먼트</b>의 구영권 부사장이 멘토로 참석해 참여자들이 제안한 아이디어가 사회적 임팩트를 확산할 수 있도록 조언과 격려의 말을 전하며... ,https://www.mediapen.com/news/view/865998,https://www.mediapen.com/news/view/865998,2023-10-26 15:16:00,"<b>스마일게이트</b> 희망스튜디오, 'CSR멤버십 5기 아이디어톤 행사' 성료"
84,85,IBK-<b>스마일게이트</b> ESG 펀드를 운용하고 있는 <b>스마일게이트 인베스트먼트</b>의 구영권 부사장이 멘토로 참석해 참여자들이 제안한 아이디어가 사회적 임팩트를 확산할 수 있도록 조언과 격려의 말을 전하며 행사는... ,https://news.kmib.co.kr/article/view.asp?arcid=0018805308&code=61151111&cp=nv,https://news.kmib.co.kr/article/view.asp?arcid=0018805308&code=61151111&cp=nv,2023-10-26 14:55:00,"“학대피해아동·은둔형 외톨이 문제, 어떻게 해결할까?”"
85,86,"2200만 달러(약 300억 원) 규모로 마무리된 이번 시리즈B 라운드 투자에는 국내 클라우드 서비스 선도 기업인 KT와 AMD가 전략적 투자자로, 포레스트파트너스와 <b>스마일게이트인베스트먼트</b>가 재무적 투자자로... ",http://www.newsis.com/view/?id=NISX20231026_0002497799&cID=10406&pID=13100,http://www.newsis.com/view/?id=NISX20231026_0002497799&cID=10406&pID=13100,2023-10-26 14:51:00,"美 AMD, 韓 AI 스타트업 '모레'에 투자한 까닭"
